year,district_id,cpr,cpr_num,inside_elections,inside_elections_num,crystal_ball,crystal_ball_num,avg
2016,MO04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MO05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MO06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MO07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MO08,Tossup,4,Tossup,4,Tossup,4,4
2016,MS01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MS02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MS03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MS04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MT00,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2016,NC01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NC02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NC03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NC04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NC05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NC06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NC07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NC08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NC09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NC10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NC11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NC12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NC13,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,ND00,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NE01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NE02,Tossup,4,Tilt Democratic,3.5,Lean Democratic,3,3.5
2016,NE03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NH01,Lean Democratic,3,Tilt Democratic,3.5,Lean Democratic,3,3.166666667
2016,NH02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NJ01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NJ02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NJ03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NJ04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NJ05,Tossup,4,Tilt Democratic,3.5,Lean Democratic,3,3.5
2016,NJ06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NJ07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NJ08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NJ09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NJ10,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NJ11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NJ12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NM01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NM02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NM03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NV01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NV02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NV03,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2016,NV04,Lean Democratic,3,Tilt Democratic,3.5,Lean Democratic,3,3.166666667
2016,NY01,Likely Republican,6,Lean Republican,5,Lean Republican,5,5.333333333
2016,NY02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NY03,Lean Democratic,3,Lean Democratic,3,Likely Democratic,2,2.666666667
2016,NY04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY10,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,NY12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY15,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY16,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY17,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY18,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY19,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2016,NY20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY21,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2016,NY22,Lean Republican,5,Tossup,4,Lean Republican,5,4.666666667
2016,NY23,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2016,NY24,Likely Republican,6,Likely Republican,6,Lean Republican,5,5.666666667
2016,NY25,Likely Democratic,2,Likely Democratic,2,Likely Democratic,2,2
2016,NY26,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,NY27,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,OH04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,OH10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH11,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,OH12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,OH14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OH16,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OK01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OK02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OK03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OK04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OK05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OR01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,OR02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,OR03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,OR04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,OR05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,PA01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,PA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,PA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,PA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,PA05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,PA06,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2016,PA07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,PA08,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2016,PA09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,PA10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,PA11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,PA12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,PA13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,PA14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,PA15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,PA16,Lean Republican,5,Solid Republican,7,Lean Republican,5,5.666666667
2016,PA17,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,PA18,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,RI01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,RI02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,SC01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,SC02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,SC03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,SC04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,SC05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,SC06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,SC07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,SD00,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TN01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TN02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TN03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TN04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TN05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TN06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TN07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TN08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TN09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX13,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX15,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX16,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX17,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX18,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX19,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX21,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX22,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX23,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2016,TX24,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX25,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX26,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX27,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX28,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX29,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX30,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX31,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX32,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,TX33,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX34,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX35,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,TX36,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,UT01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,UT02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,UT03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,UT04,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2016,VA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,VA02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,VA03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,VA04,Likely Democratic,2,Likely Democratic,2,Safe Democratic,1,1.666666667
2016,VA05,Likely Republican,6,Likely Republican,6,Lean Republican,5,5.666666667
2016,VA06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,VA07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,VA08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,VA09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,VA10,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2016,VA11,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,VT00,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,WA01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,WA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,WA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,WA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,WA05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,WA06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,WA07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,WA08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,WA09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,WA10,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,WI01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,WI02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,WI03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,WI04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,WI05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,WI06,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2016,WI07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,WI08,Likely Republican,6,Likely Republican,6,Lean Republican,5,5.666666667
2016,WV01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,WV02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,WV03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,WY00,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AK00,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2014,AL01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AL02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AL03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AL04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AL05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AL06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AL07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,AR01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AR02,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2014,AR03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AR04,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2014,AZ01,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2014,AZ02,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2014,AZ03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,AZ04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AZ05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AZ06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AZ07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,AZ08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,AZ09,Lean Democratic,3,Likely Democratic,2,Likely Democratic,2,2.333333333
2014,CA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA03,Likely Democratic,2,Solid Democratic,1,Solid Democratic,1,1.333333333
2014,CA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA06,Lean Republican,5,Tilt Republican,4.5,Solid Democratic,1,3.5
2014,CA07,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2014,CA08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA11,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA15,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA16,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA17,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA18,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA19,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA21,Lean Republican,5,Likely Republican,6,Likely Republican,6,5.666666667
2014,CA22,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA23,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA24,Likely Democratic,2,Likely Democratic,2,Likely Democratic,2,2
2014,CA25,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA26,Tossup,4,Lean Democratic,3,Lean Democratic,3,3.333333333
2014,CA27,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA28,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA29,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA30,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA31,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2014,CA32,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA33,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA34,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA35,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA36,Lean Democratic,3,Solid Democratic,1,Lean Democratic,3,2.333333333
2014,CA37,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA38,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA39,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA40,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA41,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA42,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA43,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA44,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA45,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA46,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA47,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA48,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA49,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA50,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CA51,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CA52,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2014,CA53,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CO01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CO02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CO03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CO04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CO05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,CO06,Solid Republican,7,Solid Republican,7,Lean Republican,5,6.333333333
2014,CO07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CT01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CT02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CT03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CT04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,CT05,Likely Democratic,2,Solid Democratic,1,Likely Democratic,2,1.666666667
2014,DE00,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,FL01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL02,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2014,FL03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,FL06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,FL10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL13,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,FL15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL16,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL17,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL18,Likely Democratic,2,Solid Democratic,1,Likely Democratic,2,1.666666667
2014,FL19,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,FL21,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,FL22,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,FL23,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,FL24,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,FL25,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,FL26,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2014,FL27,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,GA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,GA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,GA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,GA04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,GA05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,GA06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,GA07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,GA08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,GA09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,GA10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,GA11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,GA12,Tossup,4,Lean Democratic,3,Lean Democratic,3,3.333333333
2014,GA13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,GA14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,HI01,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2014,HI02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,IA01,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2014,IA02,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2014,IA03,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2014,IA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,ID01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,ID02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,IL01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,IL02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,IL03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,IL04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,IL05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,IL06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,IL07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,IL08,Likely Democratic,2,Solid Democratic,1,Solid Democratic,1,1.333333333
2014,IL09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,IL10,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2014,IL11,Likely Democratic,2,Solid Democratic,1,Lean Democratic,3,2
2014,IL12,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2014,IL13,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2014,IL14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,IL15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,IL16,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,IL17,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2014,IL18,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,IN01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,IN02,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2014,IN03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,IN04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
